,JTXX_ID,ZXSZK,JKZK,CJDJ,CJLB,LDJN,SFSW,SFZP
39749,29518,0.0,4,3,4.0,0,1,0
39751,29519,0.0,4,4,5.0,0,1,0
39752,29520,0.0,4,4,1.0,0,1,0
39753,29521,0.0,4,4,5.0,0,1,0
39754,29522,0.0,4,4,4.0,0,1,0
39755,29523,0.0,4,4,5.0,0,1,0
39756,29524,0.0,4,4,5.0,0,1,0
39757,29525,0.0,4,4,5.0,0,1,0
39758,29526,0.0,4,4,5.0,0,1,0
39759,29527,0.0,4,2,1.0,0,1,0
39760,29528,0.0,4,2,1.0,0,1,0
39762,29529,0.0,4,4,4.0,0,1,0
39763,29530,0.0,4,4,3.0,0,1,0
39764,29531,0.0,4,4,4.0,0,1,0
39765,29532,0.0,4,2,7.0,0,1,0
39766,29533,0.0,4,3,2.0,0,1,0
39767,29534,0.0,4,2,3.0,0,1,0
39768,29535,0.0,4,2,1.0,0,1,0
39769,29536,0.0,4,4,1.0,0,1,0
40289,29537,0.0,4,4,1.0,0,1,0
40290,29538,0.0,4,4,1.0,0,1,0
45432,29538,0.0,4,0,0.0,2,1,0
45431,29538,0.0,4,0,0.0,2,1,0
45427,29539,0.0,4,0,0.0,2,1,0
40292,29539,0.0,4,4,3.0,0,1,0
45429,29539,0.0,4,0,0.0,2,1,0
40293,29540,0.0,4,4,1.0,0,1,0
40294,29541,0.0,4,4,1.0,0,1,0
40295,29542,0.0,4,4,1.0,0,1,0
40296,29543,0.0,4,4,1.0,0,1,0
40297,29544,0.0,4,4,2.0,0,1,0
43540,29544,0.0,4,0,0.0,3,1,0
40298,29545,0.0,4,4,1.0,0,1,0
40299,29546,0.0,4,1,5.0,0,1,0
40300,29547,0.0,4,4,1.0,0,1,0
40301,29548,0.0,4,4,1.0,0,1,0
40303,29549,0.0,4,1,7.0,0,1,0
40304,29550,0.0,4,3,1.0,0,1,0
40305,29551,0.0,4,1,1.0,0,1,0
42964,29552,0.0,4,0,0.0,5,1,0
40306,29552,0.0,4,2,1.0,5,1,0
42965,29552,0.0,4,0,0.0,2,1,0
40307,29553,0.0,4,4,1.0,0,1,0
40308,29554,0.0,4,4,1.0,0,1,0
40309,29555,0.0,4,4,1.0,0,1,0
40655,29556,0.0,4,3,1.0,0,1,0
40656,29557,0.0,4,2,3.0,0,1,0
40658,29559,0.0,4,2,7.0,0,1,0
40659,29560,0.0,4,2,1.0,0,1,0
40660,29561,0.0,4,2,2.0,0,1,0
40661,29562,0.0,4,1,7.0,0,1,0
40662,29563,0.0,4,4,1.0,0,1,0
40663,29564,0.0,4,1,7.0,0,1,0
40664,29565,0.0,4,2,3.0,0,1,0
48657,29565,0.0,4,0,0.0,5,1,0
48655,29565,0.0,4,0,0.0,2,1,0
48656,29565,0.0,4,0,0.0,2,1,0
40665,29566,0.0,4,4,1.0,0,1,0
40666,29567,0.0,4,4,1.0,0,1,0
40667,29568,0.0,4,1,1.0,0,1,0
40669,29569,0.0,4,2,5.0,0,1,0
40670,29570,0.0,4,2,7.0,0,1,0
40671,29571,0.0,4,3,1.0,0,1,0
40672,29572,0.0,4,4,1.0,0,1,0
40673,29573,0.0,4,4,2.0,0,1,0
40674,29574,0.0,4,2,7.0,0,1,0
40675,29575,0.0,4,4,1.0,0,1,0
40676,29576,0.0,4,2,1.0,0,1,0
42961,29576,0.0,4,0,0.0,2,1,0
40677,29577,0.0,4,2,3.0,0,1,0
40678,29578,0.0,4,3,2.0,0,1,0
35650,29579,0.0,4,3,1.0,0,1,0
35651,29580,0.0,4,1,4.0,0,1,0
45430,29580,0.0,4,0,0.0,2,1,0
35652,29581,0.0,4,1,4.0,0,1,0
35653,29582,0.0,4,4,1.0,0,1,0
35654,29583,0.0,4,4,1.0,0,1,0
35655,29584,0.0,4,4,1.0,0,1,0
35656,29585,0.0,4,1,4.0,0,1,0
43870,29586,0.0,4,0,0.0,0,1,0
35657,29586,0.0,4,2,7.0,0,1,0
35658,29587,0.0,4,3,5.0,0,1,0
35659,29588,0.0,4,4,1.0,0,1,0
35661,29590,0.0,4,3,1.0,0,1,0
35662,29591,0.0,4,3,3.0,0,1,0
45472,29592,0.0,4,0,0.0,2,1,0
35663,29592,0.0,4,3,2.0,0,1,0
45471,29592,0.0,4,0,0.0,2,1,0
35664,29593,0.0,4,3,1.0,3,1,0
42750,29593,1.0,1,0,0.0,5,1,0
42751,29593,20.0,1,0,0.0,5,1,0
42748,29593,0.0,1,0,0.0,2,1,0
42747,29594,0.0,1,0,0.0,2,1,0
35665,29594,0.0,4,4,1.0,3,1,0
42744,29595,5.0,1,0,0.0,5,1,0
42739,29595,0.0,1,0,0.0,2,1,0
42741,29595,0.0,1,0,0.0,2,1,0
35666,29595,0.0,4,4,1.0,2,1,0
42730,29596,0.0,1,0,0.0,2,1,0
42736,29596,11.0,1,0,0.0,5,1,0
35667,29596,0.0,4,4,1.0,2,1,0
42731,29596,3.0,1,0,0.0,5,1,0
43677,29597,3.0,1,0,0.0,5,1,0
43676,29597,0.0,1,0,0.0,2,1,0
35668,29597,0.0,4,4,1.0,2,1,0
43674,29597,0.0,1,0,0.0,2,1,0
35669,29598,0.0,4,4,2.0,2,1,0
43307,29598,0.0,1,0,0.0,2,1,0
43304,29598,0.0,1,0,0.0,2,1,0
35671,29599,0.0,4,3,1.0,3,1,0
35672,29600,0.0,4,3,1.0,5,1,0
46029,29601,0.0,1,0,0.0,2,1,0
46030,29601,0.0,1,0,0.0,2,1,0
35673,29601,0.0,4,4,1.0,5,1,0
42761,29602,0.0,1,0,0.0,3,1,0
35674,29602,0.0,4,1,5.0,3,1,0
35675,29603,0.0,4,1,4.0,5,1,0
46031,29603,0.0,1,0,0.0,5,1,0
35676,29604,0.0,4,2,2.0,2,1,0
42755,29604,0.0,1,0,0.0,2,1,0
42757,29604,3.0,1,0,0.0,5,1,0
46026,29605,0.0,1,0,0.0,5,1,0
35677,29605,0.0,4,1,4.0,5,1,0
35678,29606,0.0,4,3,1.0,5,1,0
46592,29606,0.0,2,0,0.0,3,1,0
46589,29607,3.0,1,0,0.0,5,1,0
46588,29607,0.0,1,0,0.0,2,1,0
46585,29607,0.0,1,0,0.0,2,1,0
35679,29607,0.0,4,3,5.0,3,1,0
35680,29608,0.0,4,2,1.0,5,1,0
46218,29609,0.0,1,0,0.0,2,1,0
35683,29609,0.0,4,2,5.0,2,1,0
46217,29609,0.0,1,0,0.0,2,1,0
46215,29609,0.0,1,0,0.0,2,1,0
35684,29610,0.0,4,4,1.0,3,1,0
46213,29610,0.0,1,0,0.0,2,1,0
46201,29611,0.0,1,0,0.0,2,1,0
46203,29611,0.0,1,0,0.0,2,1,0
46205,29611,0.0,1,0,0.0,2,1,0
46207,29611,3.0,1,0,0.0,5,1,0
46208,29611,0.0,1,0,0.0,2,1,0
35685,29611,0.0,4,4,5.0,2,1,0
46192,29613,0.0,1,0,0.0,2,1,0
35686,29613,0.0,4,3,5.0,5,1,0
46193,29613,0.0,1,0,0.0,2,1,0
46194,29613,1.0,1,0,0.0,5,1,0
46187,29614,0.0,1,0,0.0,2,1,0
35687,29614,0.0,4,4,4.0,2,1,0
35688,29615,0.0,4,4,5.0,5,1,0
46602,29615,0.0,1,0,0.0,5,1,0
46593,29616,0.0,1,0,0.0,2,1,0
46596,29616,0.0,1,0,0.0,2,1,0
46598,29616,1.0,1,0,0.0,5,1,0
46600,29616,3.0,1,0,0.0,5,1,0
35689,29616,0.0,4,4,1.0,2,1,0
35690,29617,0.0,4,3,1.0,2,1,0
35691,29618,0.0,4,4,1.0,5,1,0
47798,29618,0.0,1,0,0.0,2,1,0
35693,29619,0.0,4,2,5.0,5,1,0
47797,29619,6.0,1,0,0.0,5,1,0
46611,29619,0.0,1,0,0.0,2,1,0
35694,29620,0.0,4,3,1.0,3,1,0
46609,29620,0.0,1,0,0.0,2,1,0
35695,29621,0.0,4,3,5.0,5,1,0
35696,29622,0.0,4,3,3.0,5,1,0
35697,29623,0.0,4,4,4.0,5,1,0
46604,29625,0.0,1,0,0.0,2,1,0
35698,29625,0.0,4,1,4.0,4,1,0
43876,29626,0.0,4,0,0.0,0,1,0
35699,29626,0.0,4,3,5.0,5,1,0
42707,29627,0.0,1,0,0.0,2,1,0
35700,29627,0.0,4,4,1.0,2,1,0
42711,29628,0.0,1,0,0.0,2,1,0
35701,29628,0.0,4,4,1.0,3,1,0
42716,29629,0.0,1,0,0.0,2,1,0
42714,29629,0.0,1,0,0.0,2,1,0
35703,29629,0.0,4,4,1.0,2,1,0
35704,29630,3.0,4,1,5.0,5,1,0
42723,29630,1.0,1,0,0.0,5,1,0
42719,29630,0.0,1,0,0.0,2,1,0
42720,29630,0.0,1,0,0.0,2,1,0
35705,29631,0.0,4,2,5.0,5,1,0
42725,29631,0.0,1,0,0.0,2,1,0
35706,29632,0.0,4,1,7.0,5,1,0
46014,29635,0.0,1,0,0.0,2,1,0
46016,29635,0.0,1,0,0.0,2,1,0
46018,29635,0.0,1,0,0.0,2,1,0
35707,29635,3.0,4,3,7.0,5,1,0
46073,29636,0.0,1,0,0.0,2,1,0
35708,29636,0.0,4,4,1.0,3,1,0
49484,29637,0.0,1,0,0.0,2,1,0
35709,29637,0.0,4,2,3.0,5,1,0
49486,29637,3.0,1,0,0.0,5,1,0
35710,29638,0.0,4,4,2.0,5,1,0
46020,29638,0.0,1,0,0.0,5,1,0
46019,29638,0.0,1,0,0.0,2,1,0
46022,29638,0.0,1,0,0.0,2,1,0
36053,29640,0.0,4,4,4.0,5,1,0
36054,29642,0.0,4,4,1.0,5,1,0
46056,29642,0.0,1,0,0.0,5,1,0
36055,29643,0.0,4,2,1.0,4,1,0
45230,29643,0.0,1,0,0.0,3,1,0
36056,29644,0.0,4,1,4.0,5,1,0
46059,29644,0.0,1,0,0.0,2,1,0
46060,29644,3.0,1,0,0.0,5,1,0
36057,29645,3.0,4,3,2.0,5,1,0
45233,29645,0.0,1,0,0.0,2,1,0
45235,29645,0.0,1,0,0.0,2,1,0
45083,29645,9.0,1,0,0.0,5,1,0
46064,29646,0.0,1,0,0.0,2,1,0
46065,29646,3.0,1,0,0.0,5,1,0
46067,29646,3.0,1,0,0.0,5,1,0
36576,29646,0.0,4,4,4.0,5,1,0
46005,29647,0.0,1,0,0.0,2,1,0
46008,29647,0.0,1,0,0.0,2,1,0
36577,29647,0.0,4,3,7.0,4,1,0
46013,29647,12.0,1,0,0.0,5,1,0
46009,29647,3.0,1,0,0.0,5,1,0
45085,29647,0.0,1,0,0.0,3,1,0
36578,29648,0.0,4,3,7.0,4,1,0
46051,29648,0.0,1,0,0.0,2,1,0
46050,29648,0.0,1,0,0.0,2,1,0
46048,29648,0.0,1,0,0.0,2,1,0
46054,29649,0.0,1,0,0.0,3,1,0
36579,29649,0.0,4,4,1.0,5,1,0
36580,29650,0.0,4,2,2.0,3,1,0
45220,29650,0.0,1,0,0.0,2,1,0
45219,29650,0.0,1,0,0.0,2,1,0
45225,29651,0.0,1,0,0.0,2,1,0
45224,29651,0.0,1,0,0.0,2,1,0
36581,29651,0.0,4,2,2.0,5,1,0
36582,29652,0.0,4,3,3.0,5,1,0
36583,29653,0.0,4,2,4.0,5,1,0
46039,29654,3.0,1,0,0.0,5,1,0
46037,29654,0.0,1,0,0.0,2,1,0
46035,29654,0.0,1,0,0.0,2,1,0
36584,29654,0.0,4,3,2.0,3,1,0
46042,29656,0.0,1,0,0.0,2,1,0
46045,29656,0.0,1,0,0.0,2,1,0
36585,29656,0.0,4,4,2.0,4,1,0
46047,29656,1.0,1,0,0.0,5,1,0
46041,29656,0.0,1,0,0.0,2,1,0
46053,29658,0.0,1,0,0.0,2,1,0
36586,29658,0.0,4,2,1.0,5,1,0
46052,29658,0.0,1,0,0.0,2,1,0
46049,29658,0.0,1,0,0.0,2,1,0
48384,29659,14.0,1,0,0.0,5,1,0
36588,29659,0.0,4,4,1.0,3,1,0
48381,29659,0.0,1,0,0.0,2,1,0
49281,29659,0.0,1,0,0.0,2,1,0
46057,29660,0.0,1,0,0.0,2,1,0
46058,29660,0.0,4,0,0.0,2,1,0
36589,29660,0.0,4,2,2.0,3,1,0
36590,29661,0.0,4,4,4.0,3,1,0
49286,29661,0.0,1,0,0.0,2,1,0
49288,29663,0.0,1,0,0.0,3,1,0
49290,29663,0.0,1,0,0.0,2,1,0
49292,29663,0.0,1,0,0.0,2,1,0
49296,29663,3.0,1,0,0.0,5,1,0
49299,29663,0.0,1,0,0.0,5,1,0
36591,29663,0.0,4,4,5.0,5,1,0
36592,29665,0.0,4,4,5.0,5,1,0
48356,29665,0.0,1,0,0.0,5,1,0
36593,29666,0.0,4,4,5.0,3,1,0
48367,29666,0.0,1,0,0.0,5,1,0
49269,29666,0.0,1,0,0.0,2,1,0
48361,29666,0.0,1,0,0.0,2,1,0
48362,29666,0.0,1,0,0.0,2,1,0
36594,29667,0.0,4,2,3.0,0,1,0
36595,29668,0.0,4,1,7.0,0,1,0
36597,29669,0.0,4,4,1.0,3,1,0
36598,29670,0.0,4,4,4.0,0,1,0
48311,29671,0.0,1,0,0.0,2,1,0
48313,29671,0.0,1,0,0.0,2,1,0
48314,29671,0.0,1,0,0.0,5,1,0
36599,29671,0.0,4,3,4.0,3,1,0
48316,29672,0.0,1,0,0.0,2,1,0
36600,29672,0.0,4,4,5.0,3,1,0
48323,29672,0.0,1,0,0.0,5,1,0
48324,29672,0.0,1,0,0.0,5,1,0
48326,29672,3.0,1,0,0.0,5,1,0
48321,29672,0.0,1,0,0.0,2,1,0
48318,29672,0.0,1,0,0.0,2,1,0
36601,29673,0.0,4,4,5.0,3,1,0
48328,29673,0.0,1,0,0.0,2,1,0
48336,29674,0.0,1,0,0.0,2,1,0
48337,29674,0.0,1,0,0.0,2,1,0
48330,29674,0.0,1,0,0.0,2,1,0
36602,29674,0.0,4,2,5.0,3,1,0
48343,29675,0.0,1,0,0.0,2,1,0
48346,29675,3.0,1,0,0.0,5,1,0
48341,29675,0.0,1,0,0.0,2,1,0
36603,29675,0.0,4,4,4.0,3,1,0
48349,29677,0.0,1,0,0.0,2,1,0
36604,29677,0.0,4,4,1.0,3,1,0
48350,29677,0.0,1,0,0.0,2,1,0
46038,29679,0.0,1,0,0.0,2,1,0
46036,29679,0.0,1,0,0.0,2,1,0
46034,29679,0.0,1,0,0.0,2,1,0
46046,29679,3.0,1,0,0.0,5,1,0
46040,29679,3.0,1,0,0.0,5,1,0
36606,29679,0.0,4,2,5.0,0,1,0
40991,29682,0.0,1,0,0.0,2,1,0
45863,29682,0.0,1,0,0.0,2,1,0
40993,29682,6.0,1,0,0.0,5,1,0
52526,29682,0.0,1,0,0.0,2,1,0
36607,29682,0.0,4,4,1.0,3,1,0
36608,29683,0.0,4,4,1.0,3,1,0
36609,29684,0.0,4,1,2.0,0,1,0
34877,29685,4.0,1,0,0.0,5,1,0
34875,29685,3.0,1,0,0.0,5,1,0
34873,29685,3.0,1,0,0.0,5,1,0
36944,29685,0.0,4,4,1.0,3,1,0
34879,29686,0.0,1,0,0.0,2,1,0
36945,29686,0.0,4,4,1.0,3,1,0
36946,29687,0.0,4,3,7.0,4,1,0
34883,29687,0.0,1,0,0.0,2,1,0
34882,29687,0.0,1,0,0.0,2,1,0
34881,29687,0.0,1,0,0.0,2,1,0
39825,29688,0.0,1,0,0.0,2,1,0
39828,29688,0.0,1,0,0.0,5,1,0
39827,29688,0.0,1,0,0.0,2,1,0
39826,29688,0.0,1,0,0.0,2,1,0
36947,29688,0.0,4,4,3.0,3,1,0
34891,29689,3.0,1,0,0.0,5,1,0
34890,29689,1.0,1,0,0.0,5,1,0
34888,29689,0.0,1,0,0.0,2,1,0
36949,29689,0.0,4,4,1.0,3,1,0
34893,29691,0.0,2,0,0.0,3,1,0
36950,29691,0.0,4,3,1.0,3,1,0
36951,29692,0.0,4,1,7.0,0,1,0
36952,29693,0.0,4,4,1.0,3,1,0
40988,29694,0.0,1,0,0.0,3,1,0
36953,29694,0.0,4,3,5.0,3,1,0
36954,29695,0.0,4,4,5.0,5,1,0
36955,29697,0.0,4,4,1.0,0,1,0
34840,29698,0.0,1,0,0.0,2,1,0
34837,29698,0.0,1,0,0.0,3,1,0
34843,29698,1.0,1,0,0.0,5,1,0
36956,29698,0.0,4,4,1.0,3,1,0
36958,29700,0.0,4,2,1.0,5,1,0
34855,29701,0.0,1,0,0.0,3,1,0
36959,29701,0.0,4,1,5.0,3,1,0
36960,29702,0.0,4,2,1.0,4,1,0
36961,29703,0.0,4,3,1.0,3,1,0
34859,29703,0.0,1,0,0.0,3,1,0
34861,29704,0.0,1,0,0.0,2,1,0
34862,29704,0.0,1,0,0.0,2,1,0
36962,29704,3.0,4,4,3.0,5,1,0
34867,29704,0.0,1,0,0.0,2,1,0
34863,29704,3.0,1,0,0.0,5,1,0
36963,29705,0.0,4,4,1.0,3,1,0
29320,29705,0.0,1,0,0.0,2,1,0
39834,29706,0.0,2,0,0.0,3,1,0
36964,29706,0.0,4,2,1.0,4,1,0
36965,29707,0.0,4,1,4.0,5,1,0
46927,29707,0.0,1,0,0.0,2,1,0
39818,29708,0.0,1,0,0.0,2,1,0
39819,29708,6.0,1,0,0.0,2,1,0
39820,29708,0.0,1,0,0.0,2,1,0
36966,29708,0.0,4,3,1.0,4,1,0
35924,29709,0.0,4,4,1.0,3,1,0
39822,29709,0.0,1,0,0.0,2,1,0
39821,29709,0.0,1,0,0.0,3,1,0
35925,29711,0.0,4,1,3.0,5,1,0
39823,29711,0.0,1,0,0.0,2,1,0
35926,29712,0.0,4,3,1.0,5,1,0
35927,29713,0.0,4,3,1.0,4,1,0
39844,29715,0.0,1,0,0.0,3,1,0
35928,29715,0.0,4,3,5.0,3,1,0
34833,29715,0.0,1,0,0.0,2,1,0
35929,29716,0.0,4,4,1.0,0,1,0
46426,29716,13.0,1,0,0.0,2,1,0
36942,29717,0.0,4,4,1.0,0,1,0
39153,29718,0.0,4,3,1.0,0,1,0
43929,29718,0.0,1,0,0.0,2,1,0
43928,29718,0.0,1,0,0.0,2,1,0
43932,29718,3.0,1,0,0.0,5,1,0
43931,29718,3.0,1,0,0.0,5,1,0
43930,29718,0.0,1,0,0.0,2,1,0
39154,29719,0.0,4,3,1.0,0,1,0
48695,29720,0.0,1,0,0.0,3,1,0
48694,29720,0.0,1,0,0.0,3,1,0
39155,29720,0.0,4,2,1.0,0,1,0
39156,29721,0.0,4,4,1.0,0,1,0
48698,29721,0.0,2,0,0.0,3,1,0
48696,29721,0.0,2,0,0.0,3,1,0
43933,29722,0.0,1,0,0.0,2,1,0
39157,29722,0.0,4,2,7.0,0,1,0
39158,29723,0.0,4,4,1.0,0,1,0
39159,29724,0.0,4,3,1.0,0,1,0
46424,29725,0.0,1,0,0.0,2,1,0
39160,29725,0.0,4,4,1.0,0,1,0
39161,29726,0.0,4,4,1.0,0,1,0
39162,29727,0.0,4,4,1.0,0,1,0
43541,29727,0.0,1,0,0.0,2,1,0
43542,29727,5.0,1,0,0.0,5,1,0
43543,29727,4.0,1,0,0.0,5,1,0
43546,29729,0.0,1,0,0.0,2,1,0
52410,29729,0.0,4,3,1.0,0,1,0
43544,29729,0.0,1,0,0.0,2,1,0
43545,29729,7.0,1,0,0.0,2,1,0
39164,29730,0.0,4,4,4.0,0,1,0
43547,29730,0.0,1,0,0.0,3,1,0
43549,29731,0.0,1,0,0.0,2,1,0
43550,29731,2.0,1,0,0.0,5,1,0
43918,29731,3.0,1,0,0.0,5,1,0
43551,29731,4.0,1,0,0.0,5,1,0
39165,29731,0.0,4,4,1.0,0,1,0
39166,29732,0.0,4,4,1.0,0,1,0
39167,29733,0.0,4,3,1.0,0,1,0
43919,29733,0.0,2,0,0.0,5,1,0
39168,29734,0.0,4,4,4.0,0,1,0
43921,29734,0.0,1,0,0.0,2,1,0
43922,29734,0.0,1,0,0.0,2,1,0
43920,29734,0.0,2,0,0.0,3,1,0
43924,29734,2.0,1,0,0.0,5,1,0
43923,29734,3.0,1,0,0.0,5,1,0
43926,29735,0.0,2,0,0.0,5,1,0
39169,29735,0.0,4,4,5.0,0,1,0
39170,29736,0.0,4,2,4.0,0,1,0
43927,29736,0.0,1,0,0.0,2,1,0
39171,29737,0.0,4,3,1.0,0,1,0
43533,29737,0.0,1,0,0.0,2,1,0
43532,29737,0.0,1,0,0.0,2,1,0
39172,29738,0.0,4,4,4.0,0,1,0
39174,29739,0.0,4,4,4.0,0,1,0
39175,29740,0.0,4,4,1.0,0,1,0
39176,29741,0.0,4,4,4.0,0,1,0
43534,29741,0.0,1,0,0.0,2,1,0
39177,29742,0.0,4,4,5.0,0,1,0
43535,29743,0.0,2,0,0.0,3,1,0
39178,29743,0.0,4,4,5.0,0,1,0
39179,29744,0.0,4,4,5.0,0,1,0
39180,29745,0.0,4,4,4.0,0,1,0
43527,29745,0.0,1,0,0.0,3,1,0
39181,29747,0.0,4,4,5.0,0,1,0
43529,29748,0.0,1,0,0.0,2,1,0
43528,29748,0.0,1,0,0.0,2,1,0
39182,29748,0.0,4,4,5.0,0,1,0
39514,29749,0.0,4,4,5.0,0,1,0
43531,29750,0.0,1,0,0.0,2,1,0
43530,29750,0.0,1,0,0.0,2,1,0
39515,29750,0.0,4,4,1.0,0,1,0
48692,29751,0.0,1,0,0.0,2,1,0
48693,29751,0.0,1,0,0.0,2,1,0
39516,29751,0.0,4,3,2.0,0,1,0
39517,29752,0.0,4,4,1.0,0,1,0
39518,29753,0.0,4,4,5.0,0,1,0
39519,29754,0.0,4,4,3.0,0,1,0
43511,29755,15.0,1,0,0.0,2,1,0
43510,29755,0.0,1,0,0.0,1,1,0
52411,29755,0.0,4,4,4.0,0,1,0
43509,29755,0.0,1,0,0.0,2,1,0
43508,29755,0.0,1,0,0.0,2,1,0
43512,29756,0.0,1,0,0.0,2,1,0
39520,29756,0.0,4,3,4.0,0,1,0
43515,29756,0.0,1,0,0.0,2,1,0
43516,29756,3.0,1,0,0.0,5,1,0
43513,29756,0.0,1,0,0.0,2,1,0
43517,29756,3.0,1,0,0.0,5,1,0
39521,29757,0.0,4,4,1.0,0,1,0
43518,29758,0.0,2,0,0.0,3,1,0
39522,29758,0.0,4,4,4.0,0,1,0
39524,29759,0.0,4,4,1.0,0,1,0
39525,29761,0.0,4,4,5.0,0,1,0
43519,29762,0.0,1,0,0.0,2,1,0
43520,29762,0.0,1,0,0.0,2,1,0
43521,29762,0.0,1,0,0.0,2,1,0
52412,29762,0.0,4,3,1.0,0,1,0
43526,29763,3.0,1,0,0.0,5,1,0
43524,29763,0.0,1,0,0.0,2,1,0
43523,29763,0.0,1,0,0.0,2,1,0
43522,29763,0.0,2,0,0.0,3,1,0
39526,29763,0.0,4,4,1.0,0,1,0
48688,29764,0.0,1,0,0.0,2,1,0
48691,29764,3.0,1,0,0.0,5,1,0
48690,29764,0.0,1,0,0.0,2,1,0
48689,29764,0.0,1,0,0.0,2,1,0
39527,29764,0.0,4,4,1.0,0,1,0
40062,29765,0.0,4,3,1.0,0,1,0
43495,29765,0.0,1,0,0.0,2,1,0
40063,29766,0.0,4,4,1.0,0,1,0
40064,29768,0.0,4,4,5.0,0,1,0
40066,29770,0.0,4,3,4.0,0,1,0
43496,29770,0.0,2,0,0.0,3,1,0
40067,29772,0.0,4,4,5.0,0,1,0
40068,29774,0.0,4,4,5.0,0,1,0
43501,29775,0.0,1,0,0.0,2,1,0
43500,29775,0.0,1,0,0.0,2,1,0
43499,29775,0.0,1,0,0.0,2,1,0
43498,29775,0.0,1,0,0.0,2,1,0
40069,29775,0.0,4,4,5.0,0,1,0
43507,29777,0.0,1,0,0.0,2,1,0
43506,29777,6.0,1,0,0.0,5,1,0
43505,29777,0.0,1,0,0.0,2,1,0
43504,29777,0.0,1,0,0.0,2,1,0
52413,29777,0.0,4,3,4.0,0,1,0
40070,29778,0.0,4,3,1.0,0,1,0
48712,29779,0.0,2,0,0.0,3,1,0
40072,29779,0.0,4,4,1.0,0,1,0
40073,29780,0.0,4,4,5.0,0,1,0
40074,29781,0.0,4,4,5.0,0,1,0
48713,29781,0.0,1,0,0.0,2,1,0
48715,29782,0.0,1,0,0.0,2,1,0
43020,29782,0.0,1,0,0.0,2,1,0
43021,29782,3.0,1,0,0.0,5,1,0
43022,29782,2.0,1,0,0.0,5,1,0
40075,29782,0.0,4,4,1.0,0,1,0
48714,29782,0.0,1,0,0.0,2,1,0
44361,29783,0.0,4,0,0.0,0,1,0
40076,29783,0.0,4,3,4.0,0,1,0
40077,29784,0.0,4,3,7.0,0,1,0
48685,29784,3.0,1,0,0.0,5,1,0
48683,29784,0.0,1,0,0.0,2,1,0
48684,29784,0.0,1,0,0.0,2,1,0
40078,29785,0.0,4,4,4.0,0,1,0
40079,29786,0.0,4,4,1.0,0,1,0
48687,29786,0.0,1,0,0.0,2,1,0
40424,29789,0.0,4,4,3.0,0,1,0
48699,29789,0.0,1,0,0.0,2,1,0
36090,29790,0.0,4,2,2.0,0,1,0
48680,29790,0.0,1,0,0.0,2,1,0
48681,29790,0.0,1,0,0.0,2,1,0
48700,29791,0.0,1,0,0.0,2,1,0
48702,29791,2.0,1,0,0.0,5,1,0
36091,29791,0.0,4,4,1.0,0,1,0
48701,29791,0.0,1,0,0.0,2,1,0
48707,29792,3.0,1,0,0.0,5,1,0
48706,29792,3.0,1,0,0.0,5,1,0
48703,29792,0.0,1,0,0.0,2,1,0
52414,29792,0.0,4,2,1.0,0,1,0
48704,29792,0.0,1,0,0.0,2,1,0
48705,29792,0.0,1,0,0.0,2,1,0
48709,29793,0.0,1,0,0.0,2,1,0
52415,29793,0.0,4,3,2.0,0,1,0
36092,29794,0.0,4,3,1.0,0,1,0
48682,29794,5.0,1,0,0.0,5,1,0
48710,29795,0.0,1,0,0.0,2,1,0
48711,29795,0.0,1,0,0.0,2,1,0
52416,29795,0.0,4,1,4.0,0,1,0
48524,29796,0.0,1,0,0.0,2,1,1
47673,29796,0.0,4,2,7.0,4,1,1
36093,29797,0.0,4,4,1.0,0,1,0
36094,29798,0.0,4,4,3.0,0,1,0
36096,29799,0.0,4,1,7.0,0,1,0
36097,29800,0.0,4,4,1.0,0,1,0
36098,29801,0.0,4,3,1.0,0,1,0
36099,29802,0.0,4,3,1.0,0,1,0
36100,29803,0.0,4,4,2.0,0,1,0
36101,29804,0.0,4,4,1.0,0,1,0
36102,29806,0.0,4,4,1.0,0,1,0
36103,29808,0.0,4,3,1.0,0,1,0
36106,29809,0.0,4,4,1.0,0,1,0
36107,29810,0.0,4,4,5.0,0,1,0
36108,29811,0.0,4,2,1.0,0,1,0
36109,29812,0.0,4,3,1.0,0,1,0
36110,29814,0.0,4,4,1.0,0,1,0
36111,29815,0.0,4,4,1.0,0,1,0
36112,29816,0.0,4,2,1.0,0,1,0
49079,29816,0.0,4,0,0.0,0,1,0
36113,29817,0.0,4,4,1.0,0,1,0
36114,29818,0.0,4,3,1.0,0,1,0
36116,29819,0.0,4,2,4.0,0,1,0
36117,29820,0.0,4,3,1.0,0,1,0
36118,29821,0.0,4,4,1.0,0,1,0
36119,29822,0.0,4,3,1.0,0,1,0
49078,29822,0.0,4,0,0.0,0,1,0
36969,29823,0.0,4,4,1.0,0,1,0
36970,29824,0.0,4,4,1.0,0,1,0
36971,29825,0.0,4,3,5.0,0,1,0
36972,29826,0.0,4,4,3.0,0,1,0
36973,29827,0.0,4,4,4.0,0,1,0
36974,29828,0.0,4,4,1.0,0,1,0
36976,29829,0.0,4,1,4.0,0,1,0
36977,29830,0.0,4,4,1.0,0,1,0
36978,29831,0.0,4,2,1.0,0,1,0
36979,29832,0.0,4,4,1.0,0,1,0
36980,29833,0.0,4,1,5.0,0,1,0
49080,29834,0.0,4,0,0.0,0,1,0
36981,29834,0.0,4,3,2.0,0,1,0
